cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,652403936.4139385,1845616.0,310455549.0,477756478.5,646557174.0,861598357.5,1006356803.0,1182286492.5999982,1259682497.0
3,64,497975174.33130026,869081.0,147519797.3,411963388.25,509854228.5,620611214.5,707321982.1999999,795293846.74,6798014460.0
5,64,581882947.0852599,1225927.0,410500540.6,488701020.0,589979205.0,686989842.0,776893489.0,867970963.28,2383731428.0
1,256,261437566.44531992,715082.0,52700739.800000004,67732057.5,100547367.0,224974140.0,909508876.4000001,1326164658.06,1650955357.0
3,256,266874912.6853094,573454.0,56265746.599999994,76969589.0,140031354.0,314472521.5,559245829.1999999,1945323418.7800255,2647154505.0
5,256,125753674.51637891,936749.0,57149144.0,71695070.0,103573608.0,151100777.0,234799846.8,389970642.08000064,2949795852.0
1,512,204813046.0140497,512474.0,40890821.0,54194720.0,76095816.0,137365031.0,746823975.0,1550708018.100001,2377229277.0
3,512,200097165.5401202,748152.0,47581387.0,63255825.0,95221210.0,219666361.5,461012842.4000001,1447253879.439994,2625415404.0
5,512,79581218.33818263,521556.0,50929606.2,61393438.25,74708962.0,93187144.5,108551953.90000004,185655512.36999997,228900237.0
1,1518,84028138.21166907,689165.0,4226958.0,5855660.0,8401005.0,10765466.0,492222399.0,513925321.4,791222603.0
3,1518,78012254.08345735,676227.0,5608854.0,8325180.5,11233036.0,35192432.5,246810874.3999995,698825115.1800001,766877942.0
5,1518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
