cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,9763490.199021207,387735.0,1141765.6,1646904.0,3198916.0,18905966.0,21444939.8,23809740.479999997,24875980.0
3,64,4764128.07580175,657286.0,1196890.0,1765926.25,3699737.0,7663882.25,9474240.5,11874128.9,13130632.0
5,64,4333844.601637107,715272.0,1324456.5999999999,1906179.0,3727624.0,6413415.0,8325238.800000001,11243345.319999997,14670204.0
1,256,9845286.14364641,464648.0,1678392.0,2464746.0,3846349.0,18364395.0,21428604.0,23122488.4,24197663.0
3,256,5269059.083333333,602826.0,1420671.1,2399748.0,3822407.5,7972802.75,10587079.400000002,13991736.11,14540189.0
5,256,5144761.140909091,650152.0,2018857.6,2749606.75,4476248.0,7179773.25,9555495.6,11996043.560000002,13571962.0
1,512,11417890.11764706,537659.0,1969585.0,3798323.0,5115167.0,21800636.0,22861831.4,26408763.92,26649098.0
3,512,6100247.21,572821.0,1549072.2000000002,3740223.25,4999334.5,8461783.0,12181973.100000001,13373922.750000002,13684263.0
5,512,5582880.940594059,521664.0,2384889.0,3584978.0,4896909.0,7600074.0,9219056.0,13023895.0,13317360.0
1,1518,9933720.075630251,697240.0,1788806.8,3655939.5,6781490.0,19675890.5,22240473.0,25232440.659999996,25687700.0
3,1518,5376491.4375,700495.0,1390393.9000000001,2484431.75,4821531.5,7840046.0,9903030.200000001,13279201.009999998,13708655.0
5,1518,6011511.470588235,682584.0,1793030.8,3406547.0,5950234.0,8454867.0,10319933.400000002,12180778.479999995,13322635.0
