cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1909.22,165.9701125705067,13.433729377249165,1834.0
1,128,1888.58,166.97773384496506,13.51528690171051,1824.0
1,256,1878.5733333333333,124.76913863434162,10.09889562094611,1819.0
1,512,1890.08,141.3650838550076,11.442182272989385,1819.0
1,1024,1971.66,219.03000798977294,17.72843198850842,1827.0
1,1280,1940.02,224.36299368062757,18.160087335571347,1824.0
1,1518,2093.7466666666664,288.97026805922826,33.466871453438216,1891.0
