cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,1976697338.6173625,732407.0,788773283.6,1614128975.0,2068503160.0,2515911547.0,2886608446.4,3172763819.84,3440070802.0
1,128,1947787141.8818347,3556350.0,751747469.9000001,1545700547.0,2070501708.0,2497906793.0,2840180952.7,3171006193.19,3330948231.0
1,256,1899567926.2859168,1137238.0,668702686.4,1486152306.0,2017237115.0,2428510595.0,2763362532.2000003,3111279344.4399996,3212183597.0
1,512,1608915026.5994358,966265.0,488610683.20000005,1275149665.0,1752067607.0,2096498259.0,2337748978.2,2603143697.16,2677558379.0
1,1024,449247672.1095352,589534.0,145235884.0,176324106.5,448139228.0,644142131.5,797906751.4000001,1060256196.1200007,1117448841.0
1,1280,269057052.5276596,627165.0,146269718.8,196985353.0,262986112.0,338079069.0,398552186.79999995,492827924.7199999,535834727.0
1,1518,176422743.0743484,689365.0,119653111.0,137439122.0,164310877.0,214699401.0,253977400.0,306856179.0,339844906.0
