cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1708.2533333333333,96.9985695198073,7.851127608025308,1690.0
1,128,1709.1266666666668,91.12740507419025,7.3759117208381895,1690.0
1,256,1700.76,93.62347853681433,7.577945538151994,1688.0
1,512,1718.7866666666666,82.30573788557447,6.661880213402242,1690.0
1,1024,1709.1266666666668,55.31344582367734,4.4771064537462735,1691.0
1,1280,1709.0133333333333,39.43128819717775,3.1915942360536746,1690.0
1,1518,1724.5933333333332,46.36825015268769,3.753076470217934,1698.5
