cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1649.8385185185184,69.13650907222681,2.6144249155723855,1674.0
2,64,1673.3614814814814,63.824595265212416,2.4135527571021385,1696.0
3,64,nan,nan,-999.0,nan
4,64,nan,nan,-999.0,nan
5,64,nan,nan,-999.0,nan
