cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,2060.9066666666668,596.9728415188677,22.574768262546286,1772.0
2,64,2101.17037037037,589.8397791332923,22.305028637629675,1809.0
3,64,nan,nan,-999.0,nan
4,64,nan,nan,-999.0,nan
5,64,nan,nan,-999.0,nan
