total_m_watt_hour,total_m_amp_hour,m_watts,m_volts,m_amps
0,0,2374,502,473
0,0,2374,502,473
0,0,1856,503,369
0,0,1856,503,369
0,0,1861,503,370
0,0,1861,503,370
0,0,1846,503,367
0,0,1846,503,367
0,0,1840,503,366
0,0,1840,503,366
0,0,1851,503,368
0,0,1851,503,368
0,0,1856,503,369
0,0,1856,503,369
0,0,2454,503,488
0,0,2454,503,488
0,0,2464,503,490
0,0,2464,503,490
0,0,2469,503,491
0,0,2469,503,491
0,0,2464,504,489
0,0,2464,504,489
0,0,2515,503,500
0,0,2515,503,500
0,0,2504,503,498
0,0,2504,503,498
0,0,2474,503,492
0,0,2474,503,492
0,0,2474,503,492
0,0,2474,503,492
1,5,2469,503,491
1,5,2469,503,491
1,5,2509,503,499
1,5,2509,503,499
1,6,2474,503,492
1,6,2474,503,492
1,6,2469,503,491
1,7,2469,503,491
1,7,2474,503,492
1,7,2474,503,492
1,7,2464,503,490
1,7,2464,503,490
1,7,2525,503,502
1,7,2525,503,502
1,8,2509,503,499
1,8,2509,503,499
1,8,1851,503,368
1,8,1851,503,368
1,8,1866,503,371
1,8,1866,503,371
1,8,1835,503,365
1,8,1835,503,365
1,9,1846,503,367
1,9,1846,503,367
1,9,1840,503,366
1,9,1840,503,366
1,9,1835,503,365
1,9,1835,503,365
1,9,2238,503,445
2,10,2238,503,445
2,10,2454,504,487
2,10,2454,504,487
2,11,2479,504,492
2,11,2479,504,492
2,11,2489,503,495
2,11,2489,503,495
2,11,2469,503,491
2,11,2469,503,491
2,11,2464,503,490
2,11,2464,503,490
2,12,2489,503,495
2,12,2489,503,495
2,12,2479,503,493
2,13,2479,503,493
2,13,2469,503,491
2,13,2469,503,491
2,13,2469,503,491
2,14,2469,503,491
2,14,2474,503,492
2,14,2474,503,492
2,14,2449,503,487
2,14,2449,503,487
2,14,1840,503,366
2,14,1840,503,366
3,15,1835,503,365
3,15,1835,503,365
3,15,1830,503,364
3,15,1830,503,364
3,15,1711,505,339
3,15,1711,505,339
3,15,2001,503,398
3,16,2001,503,398
3,16,2147,504,426
3,16,2147,504,426
3,16,2469,503,491
3,16,2469,503,491
3,16,2469,503,491
3,16,2469,503,491
3,16,2469,504,490
3,17,2469,504,490
3,17,2479,503,493
3,17,2479,503,493
3,18,2479,503,493
3,18,2479,503,493
3,18,2399,503,477
3,18,2399,503,477
3,18,2349,503,467
3,18,2349,503,467
3,18,2409,503,479
3,19,2409,503,479
3,19,2379,503,473
3,19,2379,503,473
3,19,2338,503,465
4,20,2338,503,465
4,20,2349,503,467
4,20,2349,503,467
4,20,2349,503,467
4,20,2349,503,467
4,20,2349,503,467
4,20,2349,503,467
4,21,2374,503,472
4,21,2374,503,472
4,21,2343,503,466
4,21,2343,503,466
4,22,2338,503,465
