total_m_watt_hour,total_m_amp_hour,m_watts,m_volts,m_amps
0,0,2504,504,497
0,0,2504,504,497
0,0,2494,503,496
0,0,2494,503,496
0,0,2484,503,494
0,0,2484,503,494
0,0,2494,503,496
0,0,2494,503,496
0,0,2494,503,496
0,0,2494,503,496
0,0,2545,503,506
0,0,2545,503,506
0,0,2525,503,502
0,0,2525,503,502
0,0,2515,503,500
0,0,2515,503,500
0,0,2494,503,496
0,0,2494,503,496
0,0,2489,503,495
0,0,2489,503,495
0,0,2560,503,509
0,0,2560,503,509
0,0,2530,503,503
0,0,2530,503,503
0,0,2494,503,496
0,0,2494,503,496
0,0,2515,503,500
0,0,2515,503,500
0,0,2525,503,502
1,5,2525,503,502
1,5,3031,501,605
1,5,3031,501,605
1,5,2900,501,579
1,6,2900,501,579
1,6,2333,503,464
1,6,2333,503,464
1,7,2269,502,452
1,7,2269,502,452
1,7,2223,503,442
1,7,2223,503,442
1,7,2294,502,457
1,7,2294,502,457
1,7,2279,502,454
1,7,2279,502,454
1,8,2308,503,459
1,8,2308,503,459
1,8,2203,502,439
1,8,2203,502,439
1,8,2203,502,439
1,8,2203,502,439
1,8,2283,503,454
1,9,2283,503,454
1,9,2294,502,457
1,9,2294,502,457
1,9,2198,502,438
2,10,2198,502,438
2,10,2926,502,583
2,10,2926,502,583
2,10,2253,502,449
2,10,2253,502,449
2,10,2333,503,464
2,10,2333,503,464
2,11,2284,502,455
2,11,2284,502,455
2,11,2238,502,446
2,12,2238,502,446
2,12,2288,503,455
2,12,2288,503,455
2,12,2279,502,454
2,12,2279,502,454
2,12,2318,503,461
2,12,2318,503,461
2,12,1856,503,369
2,13,1856,503,369
2,13,1846,503,367
2,13,1846,503,367
2,13,1851,503,368
2,13,1851,503,368
2,13,2001,503,398
2,13,2001,503,398
2,14,1851,503,368
2,14,1851,503,368
2,14,2157,503,429
2,15,2157,503,429
2,15,2474,503,492
2,15,2474,503,492
2,15,2414,503,480
3,15,2414,503,480
3,15,2358,504,468
3,15,2358,504,468
3,15,2379,503,473
3,16,2379,503,473
3,16,2359,503,469
3,16,2359,503,469
3,17,2353,504,467
3,17,2353,504,467
3,17,2369,503,471
3,17,2369,503,471
3,17,2349,503,467
3,17,2349,503,467
3,17,2369,503,471
3,17,2369,503,471
3,18,2359,503,469
3,18,2359,503,469
3,18,2364,503,470
3,19,2364,503,470
3,19,2489,503,495
3,19,2489,503,495
3,19,2494,503,496
3,19,2494,503,496
3,19,2484,503,494
3,19,2484,503,494
4,20,2489,503,495
4,20,2489,503,495
4,20,2429,503,483
4,20,2429,503,483
4,21,2359,503,469
4,21,2359,503,469
4,21,2369,503,471
4,21,2369,503,471
4,21,2374,502,473
4,21,2374,502,473
4,21,2369,503,471
4,22,2369,503,471
4,22,2359,503,469
