total_m_watt_hour,total_m_amp_hour,m_watts,m_volts,m_amps
0,0,1748,504,347
0,0,1748,504,347
0,0,1752,505,347
0,0,1752,505,347
0,0,1747,505,346
0,0,1747,505,346
0,0,1738,504,345
0,0,1738,504,345
0,0,1824,504,362
0,0,1824,504,362
0,0,1753,504,348
0,0,1753,504,348
0,0,1757,505,348
0,0,1757,505,348
0,0,1757,505,348
0,0,1757,505,348
0,0,1758,504,349
0,0,1758,504,349
0,0,1747,505,346
0,0,1747,505,346
0,0,1789,504,355
0,0,1789,504,355
0,0,1753,504,348
0,0,1753,504,348
0,0,1752,505,347
0,0,1752,505,347
0,0,1753,504,348
0,0,1753,504,348
0,0,1752,505,347
0,0,1752,505,347
0,0,1757,505,348
0,0,1757,505,348
0,0,1789,504,355
0,0,1789,504,355
1,5,1753,504,348
1,5,1753,504,348
1,5,1752,505,347
1,5,1752,505,347
1,5,1752,505,347
1,5,1752,505,347
1,5,1819,504,361
1,6,1819,504,361
1,6,1769,504,351
1,6,1769,504,351
1,6,1747,505,346
1,6,1747,505,346
1,6,1752,505,347
1,6,1752,505,347
1,7,1747,505,346
1,7,1747,505,346
1,7,1809,504,359
1,7,1809,504,359
1,7,1762,505,349
1,7,1762,505,349
1,7,1757,505,348
1,7,1757,505,348
1,8,1764,504,350
1,8,1764,504,350
1,8,1747,505,346
1,8,1747,505,346
1,8,1764,504,350
1,8,1764,504,350
1,8,1772,505,351
1,9,1772,505,351
1,9,1757,505,348
1,9,1757,505,348
1,9,1752,505,347
1,9,1752,505,347
1,9,1757,505,348
1,9,1757,505,348
2,10,1753,504,348
2,10,1753,504,348
2,10,1864,504,370
2,10,1864,504,370
2,10,1762,505,349
2,10,1762,505,349
2,10,1767,505,350
2,11,1767,505,350
2,11,1799,504,357
2,11,1799,504,357
2,11,1767,505,350
2,11,1767,505,350
2,11,1752,505,347
2,11,1752,505,347
2,11,1758,504,349
2,12,1758,504,349
2,12,1753,504,348
2,12,1753,504,348
2,12,1839,504,365
2,12,1839,504,365
2,12,1757,505,348
2,12,1757,505,348
2,13,1767,505,350
2,13,1767,505,350
2,13,1752,505,347
2,13,1752,505,347
2,13,1814,504,360
2,13,1814,504,360
2,13,1769,504,351
2,14,1769,504,351
2,14,1753,504,348
2,14,1753,504,348
2,14,1757,505,348
2,14,1757,505,348
2,14,1752,505,347
2,14,1752,505,347
3,15,1777,505,352
3,15,1777,505,352
3,15,1769,504,351
3,15,1769,504,351
3,15,1757,505,348
3,15,1757,505,348
3,15,1757,505,348
3,15,1757,505,348
3,16,1753,504,348
3,16,1753,504,348
3,16,1770,503,352
3,16,1770,503,352
3,16,1772,505,351
3,16,1772,505,351
3,16,1764,504,350
3,17,1764,504,350
3,17,1742,505,345
3,17,1742,505,345
3,17,1762,505,349
