total_m_watt_hour,total_m_amp_hour,m_watts,m_volts,m_amps
0,0,1758,504,349
0,0,1758,504,349
0,0,1757,505,348
0,0,1757,505,348
0,0,1762,505,349
0,0,1762,505,349
0,0,1834,504,364
0,0,1834,504,364
0,0,1764,504,350
0,0,1764,504,350
0,0,1752,505,347
0,0,1752,505,347
0,0,1758,504,349
0,0,1758,504,349
0,0,1747,505,346
0,0,1747,505,346
0,0,1753,504,348
0,0,1753,504,348
0,0,1769,504,351
0,0,1769,504,351
0,0,1762,505,349
0,0,1762,505,349
0,0,1844,504,366
0,0,1844,504,366
0,0,1737,505,344
0,0,1737,505,344
0,0,1747,505,346
0,0,1747,505,346
0,0,1804,504,358
0,0,1804,504,358
0,0,1748,504,347
0,0,1748,504,347
0,0,1769,504,351
0,0,1769,504,351
0,0,1769,504,351
0,0,1769,504,351
1,5,1752,505,347
1,5,1752,505,347
1,5,1769,504,351
1,5,1769,504,351
1,5,1753,504,348
1,5,1753,504,348
1,5,1764,504,350
1,6,1764,504,350
1,6,1764,504,350
1,6,1764,504,350
1,6,1752,505,347
1,6,1752,505,347
1,6,1864,504,370
1,6,1864,504,370
1,7,1769,504,351
1,7,1769,504,351
1,7,1849,504,367
1,7,1849,504,367
1,7,1956,503,389
1,7,1956,503,389
1,7,1986,503,395
1,7,1986,503,395
1,8,1819,504,361
1,8,1819,504,361
1,8,1758,504,349
1,8,1758,504,349
1,8,1779,504,353
1,8,1779,504,353
1,8,1764,504,350
1,9,1764,504,350
1,9,1799,504,357
1,9,1799,504,357
1,9,1764,504,350
1,9,1764,504,350
1,9,1743,504,346
1,9,1743,504,346
2,10,1748,504,347
2,10,1748,504,347
2,10,1750,503,348
2,10,1750,503,348
2,10,1764,504,350
2,10,1764,504,350
2,10,1753,504,348
2,11,1753,504,348
2,11,1747,505,346
2,11,1747,505,346
2,11,1752,505,347
2,11,1752,505,347
2,11,1753,504,348
2,11,1753,504,348
2,11,1784,504,354
2,12,1784,504,354
2,12,1752,505,347
2,12,1752,505,347
2,12,1753,504,348
2,12,1753,504,348
2,12,1752,505,347
2,12,1752,505,347
2,13,1835,503,365
2,13,1835,503,365
2,13,1758,504,349
2,13,1758,504,349
2,13,1774,504,352
2,13,1774,504,352
2,13,1752,505,347
2,14,1752,505,347
2,14,1757,505,348
2,14,1757,505,348
2,14,1895,504,376
2,14,1895,504,376
2,14,1753,504,348
2,14,1753,504,348
3,15,1748,504,347
3,15,1748,504,347
3,15,1619,506,320
3,15,1619,506,320
3,15,1701,505,337
3,15,1701,505,337
3,15,1629,506,322
3,15,1629,506,322
3,16,1706,505,338
3,16,1706,505,338
3,16,1769,504,351
3,16,1769,504,351
3,16,1752,505,347
3,16,1752,505,347
3,16,1748,504,347
3,17,1748,504,347
3,17,1764,504,350
