cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
2,64,0.43705126912835107,0.12253262263189027,0.24506524526378054,0.42349726775956287,0.06207912005222069,0.05192851407619733,0.10385702815239466,0.060109289617486336,0.09543245267712727,0.06609455955568547,0.13218911911137093,0.08743169398907104
2,256,0.2243514432524185,0.014933242561428374,0.029866485122856747,0.22777777777777775,0.05844238224917702,0.010326637102836702,0.020653274205673405,0.06162513338773461,0.05288842506159622,0.012417388950341291,0.024834777900682583,0.0495871531783134
2,512,0.14719950607005125,0.032867402560599404,0.06573480512119881,0.14479617739286244,0.030603542093026022,0.009970921833829851,0.019941843667659703,0.031746031746031744,0.03915885305909112,0.01807007873671759,0.03614015747343518,0.03684210526315789
2,1518,0.0542671202472643,0.009010886559736388,0.018021773119472777,0.05291005291005291,0.011553519333594617,0.005078642659668402,0.010157285319336804,0.010582010582010581,0.025441717297293904,0.007442944468336915,0.01488588893667383,0.02638540796435533
