cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,1186537.610238545,72505.0,343318.7000000001,627574.0,1077174.0,1556304.0,1893928.3,2537537.8400000003,26437961.0
1,128,1840140.664267036,77368.0,498363.19999999995,979784.0,1760129.0,2534814.0,3069245.8,4088465.959999992,24719166.0
1,256,3130880.284391121,98711.0,778152.7999999999,1633881.5,3100809.0,4546941.25,5490564.8,6643244.990000003,15697358.0
1,512,3265472.636931776,119837.0,804328.0,1690195.0,3228929.0,4734182.0,5723850.0,7005226.400000001,11533686.0
1,1024,3268470.1920838184,181942.0,816975.2000000001,1718945.25,3234112.5,4739913.5,5703498.300000001,6979760.65,8932738.0
1,1280,3219360.3689482473,153798.0,850070.0,1708921.5,3192288.0,4644817.0,5630370.0,6740796.300000001,8184690.0
1,1518,3240691.404997749,157791.0,816671.4,1696181.75,3184448.0,4700322.5,5700748.7,6941288.34,8297452.0
