cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,50,97656.25,47.456756363636366,47.45779765656565,74151.18181818182,74152.67676767676,0.018448377439614715,28.774428897757094
