cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.004481392109755428,0.0016880612102620279,0.0033761224205240557,0.005037783375314908,0.0034318521307866007,0.0012095775273342974,0.002419155054668595,0.0025252525252525255,0.0009795707654227791,0.0012279587615500237,0.0024559175231000474,0.0
3,64,0.023347253318995106,0.009113888074978727,0.018227776149957454,0.02634727522323399,0.009208293903854463,0.002945612835210194,0.005891225670420388,0.010025062656641603,0.014138959415140638,0.006467016526105719,0.012934033052211438,0.01507537688442211
5,64,0.04310252816429294,0.01759530881155997,0.03519061762311994,0.045226130653266305,0.015186469881539273,0.006021100627369498,0.012042201254738996,0.01288659793814433,0.027846959333057704,0.013185427075109288,0.026370854150218576,0.03258145363408521
7,64,0.05610464272462999,0.018182985375676745,0.03636597075135349,0.05498430141287286,0.01671329962311051,0.004997801197869976,0.009995602395739952,0.016518967661691544,0.03910924713519562,0.01438142313490698,0.02876284626981396,0.040660802624610894
1,256,0.0027281156203679763,0.002610718249770756,0.005221436499541512,0.002525252525252486,0.0017495979047832022,0.0019530558141063405,0.003906111628212681,0.002512562814070352,0.0009785177155847734,0.0012266420543851637,0.0024532841087703274,0.0
3,256,0.019489013158449066,0.011434504347895816,0.022869008695791632,0.023806532663316615,0.007033531713113297,0.004310056169023617,0.008620112338047234,0.007604672681008558,0.012455481445335764,0.007633270820820847,0.015266541641641694,0.015037593984962405
5,256,0.028370649984519523,0.019142145109396175,0.03828429021879235,0.02190404070597768,0.010810729385887426,0.0070362074375832,0.0140724148751664,0.010309346831137947,0.01755992059863209,0.01324245525749225,0.0264849105149845,0.012853470437017995
7,256,0.05998945779746734,0.019761762412057637,0.03952352482411527,0.06329154489052968,0.013281903925589505,0.005631621961433246,0.011263243922866492,0.012771579565472695,0.046567254012815425,0.015542291793929025,0.03108458358785805,0.048223350253807105
1,512,0.0020294703529686845,0.001658719153925354,0.003317438307850708,0.0025188916876573986,0.0009806335821762194,0.0013651581902736996,0.002730316380547399,0.0,0.001048836770792477,0.0012410035226463243,0.0024820070452926486,0.0
3,512,0.010584791452228607,0.009786537440838612,0.019573074881677224,0.00512820512820511,0.003645481901999118,0.00364899581433307,0.00729799162866614,0.0025575447570332483,0.006797943152266898,0.006439496396283811,0.012878992792567621,0.00510204081632653
5,512,0.03292705234069597,0.023937561831408816,0.04787512366281763,0.01935320599909429,0.010966587703225752,0.00797962446861028,0.01595924893722056,0.007751937984496124,0.021960464637470218,0.01669463087260076,0.03338926174520152,0.010362694300518135
7,512,0.06538011437017603,0.017890478390657643,0.035780956781315286,0.06792463577332508,0.01429119019866452,0.004891561770251099,0.009783123540502198,0.015132432638729869,0.05101842219745624,0.015343470242889774,0.030686940485779548,0.051700887972928274
1,1518,0.002728105880291166,0.001496793953684886,0.002993587907369772,0.0025188916876573986,0.0010495444184819803,0.0012418440067116683,0.0024836880134233366,0.0,0.0016085922482631603,0.0012093599996757898,0.0024187199993515795,0.002512562814070352
3,1518,0.009123820496992226,0.009020560412584894,0.018041120825169787,0.00512820512820511,0.003016134887379392,0.003431305780358731,0.006862611560717462,0.0025575447570332483,0.006036642699695251,0.005959356632038396,0.011918713264076793,0.005108565165196513
5,1518,0.023755719915907306,0.018022889418287214,0.03604577883657443,0.021847739888977036,0.008162752230301213,0.006136541886170572,0.012273083772341145,0.0076726342710997444,0.015521924775688499,0.012536814952657235,0.02507362990531447,0.012836991628765407
7,1518,0.06276197306100473,0.016751794492567494,0.03350358898513499,0.06909275708162094,0.012735663227322499,0.0045045086353857995,0.009009017270771599,0.012738874175624448,0.04988652951559501,0.014684115278841694,0.029368230557683388,0.053818922305764405
