cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,10,19531.25,9.520704363636362,9.520704363636362,14875.954545454544,14875.954545454544,0.0037112727272745616,6.090909090909917
3,64,10,19531.25,9.495883636363637,9.495883636363637,14837.318181818182,14837.318181818182,0.0004072727272728116,0.6363636363639671
5,64,10,19531.25,9.487514909090908,9.487514909090908,14824.090909090908,14824.090909090908,0.002715636363634033,4.545454545454049
7,64,10,19531.25,9.514837454545455,9.514837454545455,14866.636363636364,14866.636363636364,0.011280727272726665,17.636363636363967
1,256,10,4882.8125,9.35985490909091,9.35985490909091,4570.227272727272,4570.227272727272,0.012160727272728877,5.909090909090992
3,256,10,4882.8125,9.365815999999999,9.365815999999999,4573.136363636364,4573.136363636364,0.0002516363636377861,0.09090909090900823
5,256,10,4882.8125,9.365815999999999,9.365815999999999,4573.136363636364,4573.136363636364,0.0002516363636377861,0.09090909090900823
7,256,10,4882.8125,9.365938545454547,9.365938545454547,4573.181818181818,4573.181818181818,6.545454544593099e-06,0.0
1,512,10,2441.40625,9.699450545454546,9.699450545454546,2368.0454545454545,2368.0454545454545,0.0002450909090914166,0.09090909090900823
3,512,10,2441.40625,9.69945381818182,9.69945381818182,2368.0454545454545,2368.0454545454545,0.0002516363636377861,0.09090909090900823
5,512,10,2441.40625,9.699328,9.699328,2368.0,2368.0,0.0,0.0
7,512,10,2441.40625,9.699576363636364,9.699576363636364,2368.090909090909,2368.090909090909,6.545454546369456e-06,0.0
1,1518,10,823.4519104084321,10.033152,10.033152,826.1818181818181,826.1818181818181,0.0,0.0
3,1518,10,823.4519104084321,10.033400363636364,10.033400363636364,826.2727272727273,826.2727272727273,0.0004967272727274263,0.18181818181824383
5,1518,10,823.4519104084321,10.033152,10.033152,826.1818181818181,826.1818181818181,0.0,0.0
7,1518,10,823.4519104084321,10.033274545454546,10.033274545454546,826.2272727272727,826.2272727272727,0.000245090909093193,0.09090909090912191
