cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,6566880.490176817,488831.0,1113242.1,2432176.5,9978095.5,10184282.5,10342607.5,10714883.00000001,47149625.0
3,64,2548102.462307372,322908.0,752588.0,1136771.0,2739744.0,3712838.0,4262414.0,5142045.0,19434964.0
5,64,2317463.074392413,290613.0,675461.8,1118408.0,2065343.0,3190117.25,4342697.4,5659804.029999999,23445901.0
7,64,2172506.1473514386,306701.0,669423.6,1121310.0,2099932.0,3030390.0,3657675.6,4720378.080000004,17424930.0
1,256,6628596.762057878,377965.0,1649943.0,2773950.0,10016066.0,10269909.5,10448441.0,19407753.299999807,21606968.0
3,256,2501037.7901234566,311242.0,741974.0,1082322.0,2844653.0,3695521.0,4229937.0,5058650.08,8482242.0
5,256,2279000.3411764707,323388.0,674970.9,1101011.5,2087315.5,3150080.25,4307349.100000001,5731016.499999999,8430432.0
7,256,2144786.1109123435,336084.0,652824.9,1117132.75,2099867.5,3036043.0,3663815.3,4766763.76999999,7747589.0
1,512,6601870.4787878785,409820.0,1937849.2,2830867.0,10048293.0,10316434.0,10472857.799999999,10938097.719999999,11594095.0
3,512,2509489.449238579,301914.0,768134.9,1080511.0,2815933.0,3691583.25,4281441.1,5011485.83,5524227.0
5,512,2320038.540642722,333174.0,677637.8,1074168.0,2061796.0,3128399.0,4562523.2,5824575.600000001,6800760.0
7,512,2191515.350819672,417119.0,697373.4,1180532.75,2149375.5,3099370.5,3768636.2,4698126.17,5147515.0
1,1518,8545454.881355932,838308.0,2682038.2,5521842.5,10471014.0,10732666.75,10948561.7,11244872.620000001,11460642.0
3,1518,2728566.2578947367,358629.0,749383.1,1344166.0,3006853.5,3865306.0,4457808.6,5056350.77,5170675.0
5,1518,2305259.5085470085,367687.0,694476.9,1272720.0,2112943.5,3165459.75,4288000.300000001,5343894.449999999,6148696.0
7,1518,2230575.3822393822,340546.0,722911.0,1282686.5,2132514.0,3106300.0,3775136.8000000003,4446654.359999999,4686855.0
