cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.03134099753531924,0.0016039427969205657,0.0032078855938411314,0.03266331658291455,0.029452881806062474,0.001158425697167162,0.002316851394334324,0.030226700251889168,0.001818322317754829,0.0012744218449419215,0.002548843689883843,0.002515727250863891
3,64,0.04318016399463188,0.0032764701185190198,0.0065529402370380395,0.043147208121827374,0.03276004935213818,0.0018787799273685252,0.0037575598547370504,0.03299492385786802,0.010279822835535227,0.0024343594872401034,0.004868718974480207,0.01015228426395939
5,64,0.07802758003118389,0.005332055485572088,0.010664110971144176,0.07808564231738035,0.0502974518187279,0.003341119607647034,0.006682239215294068,0.050505050505050504,0.027589822090007057,0.003870897758324826,0.007741795516649652,0.027777777777777776
7,64,0.08885288020809112,0.005644803684434452,0.011289607368868904,0.09020618556701032,0.05718012705811716,0.003380998044376666,0.006761996088753332,0.05692118193624399,0.02981220264294688,0.0054388308847735465,0.010877661769547093,0.02853441894892672
1,256,0.01112923636295309,0.0015924866357049242,0.0031849732714098484,0.010126582278481067,0.009451728832195165,0.0010907079457177055,0.002181415891435411,0.010075566750629723,0.001607889040086818,0.0012088322070545345,0.002417664414109069,0.002512562814070352
3,256,0.02704455019832589,0.005503121376539584,0.011006242753079168,0.02777777777777779,0.014369568300101079,0.0025286344900967614,0.005057268980193523,0.015094363505183346,0.012674981898224809,0.003871659297798548,0.007743318595597096,0.012626262626262626
5,256,0.05117315587685393,0.010808801979367668,0.021617603958735337,0.051764818416605574,0.023719905790997104,0.003917878082711042,0.007835756165422083,0.023919209609563875,0.02738397881957808,0.007623726104153689,0.015247452208307378,0.027742793171004757
7,256,0.06467206931027593,0.012176270135876925,0.02435254027175385,0.06402059151419764,0.023956006299876393,0.0041024216007082975,0.008204843201416595,0.023077074799965812,0.04001114449917928,0.01075775634093858,0.02151551268187716,0.03958306146417852
1,512,0.006859650146402986,0.001833446574273505,0.00366689314854701,0.007556675062972307,0.00532014631901134,0.0015412321260835581,0.0030824642521671162,0.005050505050505051,0.0015395038273916294,0.0013640856468613385,0.002728171293722677,0.002512562814070352
3,512,0.02202805287572117,0.008810596390617096,0.017621192781234193,0.022756041426927498,0.010080218970635912,0.0032327711710660985,0.006465542342132197,0.010126582278481013,0.01194783390508526,0.006074178604920142,0.012148357209840284,0.012642245237181946
5,512,0.048833709716674875,0.013782748232229008,0.027565496464458016,0.04779881776641398,0.020247879709789446,0.006088364848450578,0.012176729696901156,0.020075313912923012,0.02844671826063082,0.008669278388804543,0.017338556777609086,0.027742793171004757
7,512,0.057261709749735705,0.013276796763466221,0.026553593526932442,0.05633812053249393,0.018718866099110595,0.004178214838148979,0.008356429676297957,0.018064546205279843,0.03818830284292128,0.011592274914362854,0.02318454982872571,0.035806563446430795
1,1518,0.004058934470483238,0.0017049557506547536,0.003409911501309507,0.005031454501727817,0.002309875494430762,0.001241284087480419,0.002482568174960838,0.0025188916876574307,0.0017490589760524658,0.0011601997525080736,0.0023203995050161473,0.0025188916876574307
3,1518,0.015181165188959221,0.010228802774601097,0.020457605549202194,0.012722646310432517,0.005604206701790158,0.0033708984933745944,0.006741796986749189,0.005095549670249779,0.009436666680210593,0.007158911739337179,0.014317823478674357,0.007633587786259542
5,1518,0.038995674071790484,0.018123996052181863,0.036247992104363726,0.042767363264686165,0.012413863530359812,0.005664659169787627,0.011329318339575255,0.012437810945273632,0.026511129173039376,0.013528074018724022,0.027056148037448043,0.028888888888888888
7,1518,0.05785089470097958,0.018750289263468292,0.037500578526936584,0.056194216817161635,0.01424411948747521,0.00623446017692031,0.01246892035384062,0.014981296758104737,0.043393093422022105,0.01406140410736597,0.02812280821473194,0.04313543599257885
