cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
3,64,273535.2786382547,56755.0,65409.0,66849.5,72261.0,134719.0,170048.20000000007,9278849.539999997,12611722.0
3,256,427595.7725962462,80981.0,148164.2,248506.75,373256.0,513006.0,611031.3,684990.29,10771011.0
3,512,440512.82581801363,104248.0,140119.6,188012.5,380918.0,461107.25,552251.8,2256060.029999992,12866452.0
3,1518,756627.5907868794,129954.0,227463.5,406332.25,662683.5,919554.5,1013678.8,5573268.280000001,18987014.0
