cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.0040702633110631875,0.0018992785947496078,0.0037985571894992155,0.005037783375314908,0.0013334869707879846,0.0012613582776924565,0.002522716555384913,0.002515727250863891,0.0025270445016811593,0.0013282671299450718,0.0026565342598901436,0.002531645569620253
1,128,0.002944545781678869,0.0015138202550260414,0.003027640510052083,0.0025284490474363763,0.0008412225612163967,0.001189671319251601,0.002379342638503202,0.0,0.0020333540069164325,0.0011621100755287563,0.0023242201510575125,0.0025252525252525255
1,256,0.0030788451847655824,0.0018826821203512,0.0037653642407024,0.0025284490474363763,0.0009085485154580531,0.0012084876950862239,0.0024169753901724478,0.0,0.00209997318126252,0.0013920282166288596,0.0027840564332577192,0.0025188916876574307
1,512,0.004126086385107308,0.0017906891308091585,0.003581378261618317,0.005025125628140725,0.0013979796236704759,0.0013841882648025078,0.0027683765296050156,0.0025094142391153765,0.0025883441363888362,0.0011053766435002081,0.0022107532870004163,0.0025188916876574307
1,1024,0.0039158307054243825,0.0015000896771346904,0.0030001793542693807,0.0037751890766966056,0.0013986890605575217,0.0013860580464882335,0.002772116092976467,0.0025094142391153765,0.002447348233364909,0.001105243261448492,0.002210486522896984,0.0025188916876574307
1,1280,0.00447032086707914,0.0019688396126670018,0.0039376792253340035,0.005025125628140725,0.0014663736685925327,0.0013729110384414931,0.0027458220768829863,0.002506265664160401,0.002864533540496113,0.0013429052671719787,0.0026858105343439574,0.0025188916876574307
1,1518,0.004193066930524603,0.0016711978971366362,0.0033423957942732723,0.005025125628140725,0.0014668957873785094,0.0012397588894434348,0.0024795177788868696,0.0025094142391153765,0.0026562019296000527,0.001175723146425932,0.002351446292851864,0.0025188916876574307
