cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.019866087878905946,0.010232974409103727,0.020465948818207454,0.02056568860692576,0.004430064364499057,0.00439993006076806,0.00879986012153612,0.005128205128205128,0.01044201841480584,0.0048980161232921385,0.009796032246584277,0.010309278350515464
2,64,0.005224369226061256,0.007610897372641752,0.015221794745283504,0.005102040816326481,0.0014100540145983703,0.0030763722646023764,0.006152744529204753,0.0,0.0029682842560531716,0.005269362585843596,0.010538725171687193,0.0
3,64,0.004665462850742029,0.006969289130384817,0.013938578260769633,0.005076142131979711,0.001415838791956752,0.003738766527655592,0.007477533055311184,0.0,0.0024042905992386295,0.0035036417776305095,0.007007283555261019,0.0
4,64,0.005365344107186016,0.007072444715886971,0.014144889431773942,0.005076142131979711,0.0011301898085799462,0.0021143997839657286,0.004228799567931457,0.0,0.00225966020926137,0.0032675955783812026,0.006535191156762405,0.0
5,64,0.003530868499444753,0.0033462358825464343,0.006692471765092869,0.005076142131979711,0.0008467503633082555,0.001893405197292426,0.003786810394584852,0.0,0.002120814484846392,0.003026563991776788,0.006053127983553576,0.0
6,64,0.0028201225626896314,0.0034706589267993965,0.006941317853598793,0.0,0.0004215875620274944,0.0013982521119238979,0.0027965042238477958,0.0,0.001552496778505964,0.002340499200756636,0.004680998401513272,0.0
7,64,0.003967007234290899,0.006526553559101177,0.013053107118202354,0.0025380710659898553,0.0014194657997191832,0.0031092419327701,0.0062184838655402,0.0,0.0018403562035769745,0.004206923676254144,0.008413847352508289,0.0
8,64,0.005373264972612319,0.007501221552989135,0.01500244310597827,0.005076142131979711,0.001699248834854346,0.003801565747598196,0.007603131495196392,0.0,0.0029682769893067213,0.004859837790605282,0.009719675581210565,0.0
1,128,0.020571364336693987,0.01811147922548203,0.03622295845096406,0.015463917525773141,0.00499932007964044,0.006405188113958454,0.012810376227916908,0.005128205128205128,0.010869480862625977,0.011482995194407925,0.02296599038881585,0.010178182948306226
2,128,0.005230359279384404,0.0076794290951232025,0.015358858190246405,0.005050505050505083,0.0022583307345436826,0.0034956804334019638,0.0069913608668039275,0.0,0.0026907327897716933,0.005044062701978302,0.010088125403956604,0.0
3,128,0.0036625637453532064,0.003292770559371726,0.006585541118743452,0.005076142131979711,0.001127326710478753,0.002109047700479968,0.004218095400959936,0.0,0.0012676185174372266,0.0021955945638703848,0.0043911891277407696,0.0
4,128,0.003661160934641583,0.0036918928552971695,0.007383785710594339,0.005076142131979711,0.0012676256746347349,0.0021956151274493386,0.004391230254898677,0.0,0.001268345082533258,0.002196866781508809,0.004393733563017618,0.0
5,128,0.003525113236256582,0.0028837997789060554,0.005767599557812111,0.005076142131979711,0.00042301184433164127,0.0014029715695242806,0.0028059431390485613,0.0,0.0019740625402941093,0.002474625809073766,0.004949251618147532,0.0
6,128,0.004495811946013145,0.004413074872724701,0.008826149745449402,0.005076142131979711,0.001686371938800385,0.0023849233987928943,0.0047698467975857885,0.0,0.0016878033783020404,0.0023869565012560223,0.004773913002512045,0.0
7,128,0.004079252212259216,0.004088467557903169,0.008176935115806338,0.005076142131979711,0.0015482307623351857,0.002334094362410279,0.004668188724820558,0.0,0.0018309653332012528,0.002710832895190533,0.005421665790381066,0.0
8,128,0.00409061871172096,0.007086224093035331,0.014172448186070661,0.0025252525252525415,0.0009892003939622987,0.004302967605547089,0.008605935211094177,0.0,0.00239924714181422,0.003282108378667148,0.006564216757334296,0.0
1,256,0.017332346064579437,0.006728827214556098,0.013457654429112197,0.015424266455194235,0.002698699510156907,0.003297218760475571,0.006594437520951142,0.0,0.011514168238390141,0.0060890764379339475,0.012178152875867895,0.010309278350515464
2,256,0.0045022147277716685,0.0033200168974084738,0.0066400337948169475,0.005076142131979711,0.0011244780363215178,0.002103722470607908,0.004207444941215816,0.0,0.0016885378787318758,0.002388019343911006,0.004776038687822012,0.0
3,256,0.0060532940412304625,0.010195643904764094,0.02039128780952819,0.005063323591242397,0.0014100758148377194,0.004727501903559207,0.009455003807118414,0.0,0.0032388687173063495,0.005364461937392887,0.010728923874785775,0.0
4,256,0.0043576060239325825,0.0036011555257294686,0.007202311051458937,0.005076142131979711,0.0008453115475112091,0.001890178106986109,0.003780356213972218,0.0,0.001966236035269868,0.002734643103977526,0.005469286207955052,0.0
5,256,0.005476543856974843,0.005826337790763725,0.01165267558152745,0.005076142131979711,0.0005640157924421883,0.0015952775661287023,0.0031905551322574045,0.0,0.003090051708747982,0.003416851442678308,0.006833702885356616,0.005037815339322877
6,256,0.004772136698765855,0.00845903169922896,0.01691806339845792,0.005063323591242397,0.0011202266610016018,0.003579042175578304,0.007158084351156608,0.0,0.0023864280533321906,0.0045159849225138975,0.009031969845027795,0.0
7,256,0.004637591911072563,0.004163189390000328,0.008326378780000657,0.005076142131979711,0.0011223629770998594,0.002099783035889827,0.004199566071779654,0.0,0.0019719547478189007,0.002472021299697959,0.004944042599395918,0.0
8,256,0.00408061207321286,0.0033260299792865562,0.0066520599585731125,0.005076142131979711,0.0002827273041196174,0.001165718533896468,0.002331437067792936,0.0,0.002391398836550629,0.0027918977479504184,0.005583795495900837,0.0
1,512,0.018483714444109955,0.017791341480096083,0.035582682960192166,0.01538461538461533,0.003986656148356842,0.006909033156197168,0.013818066312394336,0.005076142131979695,0.011518628203696714,0.01191884038276066,0.02383768076552132,0.01020408163265306
