cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1826.7866666666666,210.22570685390073,17.015806100730856,1735.0
2,64,1825.0466666666666,202.6984734909357,16.4065469130893,1742.0
3,64,1831.7466666666667,193.70710490038533,15.6787796632766,1747.0
4,64,1796.2466666666667,205.79526838314064,16.657203515500555,1695.0
5,64,1799.62,213.8385581071228,17.308232642258986,1664.0
6,64,1825.0866666666666,206.50045800325856,16.714282024212707,1742.0
7,64,nan,nan,-999.0,nan
8,64,nan,nan,-999.0,nan
1,128,1824.2866666666666,186.21161212150247,15.072089579253998,1734.5
2,128,1792.8133333333333,186.03069233029504,15.057445813117852,1692.5
3,128,1794.52,194.9280797285672,15.777606163808514,1684.0
4,128,1790.5133333333333,194.1474263428582,15.714419568591893,1674.0
5,128,1796.0933333333332,188.63691214134687,15.268394947856905,1705.0
6,128,1782.48,189.3350018705821,15.324898786761082,1700.0
7,128,nan,nan,-999.0,nan
8,128,nan,nan,-999.0,nan
1,256,1773.1133333333332,206.9630413597773,16.751723823399516,1696.0
2,256,1792.7266666666667,172.81114534530334,13.98744704083424,1685.0
3,256,1799.1933333333334,202.11517167749238,16.35933408310632,1680.0
4,256,1760.96,187.05642214761477,15.140469054872824,1649.0
5,256,1774.7866666666666,159.2783553684834,12.892094176079695,1664.0
6,256,1781.1,170.52650820327025,13.802527017488273,1669.0
7,256,nan,nan,-999.0,nan
8,256,nan,nan,-999.0,nan
1,512,1867.2866666666666,225.400157842792,18.244036080670753,1732.0
2,512,1776.7866666666666,160.68012059852194,13.005553969889093,1715.0
3,512,1811.7133333333334,209.94787723517368,16.993318389822093,1669.0
4,512,1807.2266666666667,184.4399142147804,14.928687192833195,1707.5
5,512,1768.94,166.25298914606017,13.456625592141677,1669.0
6,512,1800.92,203.01729056084523,16.43235217508311,1671.5
7,512,nan,nan,-999.0,nan
8,512,nan,nan,-999.0,nan
1,1024,1797.3733333333332,127.97966227317353,10.358757502433946,1747.0
2,1024,1736.2933333333333,110.17613454020893,8.917728332658612,1674.0
3,1024,1775.5133333333333,150.30030989840157,12.165405308344702,1669.0
4,1024,1779.1733333333334,144.00021975291872,11.655471894696234,1737.0
5,1024,1777.02,141.74326415506783,11.472792433626864,1679.0
6,1024,1763.0333333333333,144.31772432918817,11.681170922596948,1669.0
7,1024,nan,nan,-999.0,nan
8,1024,nan,nan,-999.0,nan
1,1280,1791.5466666666666,128.7741478541231,10.423063684573094,1729.5
2,1280,1766.3,129.45870641508307,10.478472301874035,1681.5
3,1280,1759.58,120.02973353854175,9.715285075167344,1674.0
4,1280,1746.9466666666667,116.12790572850648,9.399468582276995,1671.5
5,1280,1745.2333333333333,112.21048178411061,9.082389728078965,1676.5
6,1280,1735.8933333333334,108.61879190800988,8.791676002244458,1679.0
7,1280,nan,nan,-999.0,nan
8,1280,nan,nan,-999.0,nan
1,1518,1789.84,136.53224674046788,11.051009278553579,1742.0
2,1518,1714.4866666666667,102.27282054496308,8.278028932861844,1661.5
3,1518,1743.4666666666667,110.55789835596953,8.948628545398947,1695.0
4,1518,1729.0866666666666,101.62919112582215,8.225933147048067,1654.0
5,1518,1747.82,112.82452865696655,9.132091083263617,1680.0
6,1518,1730.8066666666666,99.62634836672922,8.06382174521707,1664.0
7,1518,nan,nan,-999.0,nan
8,1518,nan,nan,-999.0,nan
