cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1837.0,191.73193091744872,15.518907790270077,1769.5
2,64,1710.2333333333333,97.61013722400399,7.900628297678395,1664.0
3,64,1719.6266666666668,94.54470171417445,7.652509944170902,1669.0
4,64,1705.1666666666667,87.55953530154338,7.087126009744225,1654.0
5,64,1707.9266666666667,84.58259053861039,6.846170155121513,1661.5
6,64,1718.6733333333334,90.34323414376726,7.312440413253626,1676.0
7,64,nan,nan,-999.0,nan
8,64,nan,nan,-999.0,nan
1,128,1771.8333333333333,111.55359947377563,9.029221244590758,1719.5
2,128,1688.78,67.65804904074606,5.476286705655639,1654.0
3,128,1707.2066666666667,78.93104979804983,6.388730754151425,1659.0
4,128,1691.8533333333332,73.8187317390075,5.974936389419554,1654.0
5,128,1673.22,66.5002125309887,5.382570661879527,1649.0
6,128,1676.02,63.03929673888608,5.102441875868067,1651.5
7,128,nan,nan,-999.0,nan
8,128,nan,nan,-999.0,nan
1,256,1740.9466666666667,74.83214876568016,6.056963025852838,1696.0
2,256,1671.6333333333334,65.62513915329163,5.311741650805516,1649.0
3,256,1708.8066666666666,69.57199596261576,5.631202820325939,1659.0
4,256,1689.4066666666668,61.89034352968339,5.009444852244428,1653.0
5,256,1681.3866666666668,56.554373443223255,4.577547946250888,1652.0
6,256,1664.6333333333334,55.791805451657105,4.515825194655463,1649.0
7,256,nan,nan,-999.0,nan
8,256,nan,nan,-999.0,nan
1,512,1733.2933333333333,78.94846814360758,6.390140606424211,1701.0
2,512,1697.2866666666666,62.98384307811717,5.097953420325098,1659.0
3,512,1690.8866666666668,57.31428404469129,4.639055606955026,1659.0
4,512,1700.3133333333333,64.58081620901227,5.227213469203207,1664.0
5,512,1701.36,58.37000142767401,4.724506061872489,1669.0
6,512,1686.84,67.30577785995295,5.447773646063865,1668.0
7,512,nan,nan,-999.0,nan
8,512,nan,nan,-999.0,nan
1,1024,1728.48,73.56880860799636,5.954707447864166,1701.0
2,1024,1673.4666666666667,38.75971562789845,3.1372367134059687,1654.0
3,1024,1677.2866666666666,41.25454910942819,3.3391701658397324,1659.0
4,1024,1673.06,39.85126179516361,3.2255871735383153,1652.0
5,1024,1674.6066666666666,41.767434949039206,3.3806834808821122,1650.5
6,1024,1680.6333333333334,46.82854068004066,3.790332686313718,1659.0
7,1024,nan,nan,-999.0,nan
8,1024,nan,nan,-999.0,nan
1,1280,1731.9266666666667,69.19750445082698,5.600891232621734,1701.0
2,1280,1669.4666666666667,33.04797859005735,2.6749249847941883,1654.0
3,1280,1669.9666666666667,37.24717737255028,3.014810878534945,1654.0
4,1280,1666.4066666666668,36.56630446493359,2.9597005804242826,1649.0
5,1280,1668.3866666666668,34.09746552979496,2.7598711435636005,1654.0
6,1280,1675.0333333333333,42.88518262627418,3.4711547083546748,1654.0
7,1280,nan,nan,-999.0,nan
8,1280,nan,nan,-999.0,nan
1,1518,1732.18,53.027548815057756,4.292084455975328,1706.0
2,1518,1672.3133333333333,48.06816502518989,3.890668690936991,1654.0
3,1518,1668.3866666666668,28.224997588819893,2.2845497506102674,1654.0
4,1518,1663.0133333333333,27.763522030815103,2.24719761735912,1652.0
5,1518,1669.5,31.123999314569673,2.5191968448656326,1654.0
6,1518,1669.4666666666667,31.899146627387314,2.5819377749440946,1654.0
7,1518,nan,nan,-999.0,nan
8,1518,nan,nan,-999.0,nan
