cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,50,97656.25,0.919657090909091,0.919657090909091,1436.8181818181818,1436.8181818181818,0.011008727272727281,16.90909090909099
2,64,50,97656.25,0.0,0.0,0.0,0.0,0.0,0.0
3,64,50,97656.25,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
4,64,50,97656.25,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,64,50,97656.25,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
6,64,50,97656.25,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
7,64,50,97656.25,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
1,128,50,48828.125,1.2433050909090908,1.2433050909090908,1214.090909090909,1214.090909090909,0.028333818181818016,27.818181818181756
2,128,50,48828.125,0.0,0.0,0.0,0.0,0.0,0.0
3,128,50,48828.125,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
4,128,50,48828.125,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,128,50,48828.125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
6,128,50,48828.125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,0.0004967272727272727,0.18181818181818182
7,128,50,48828.125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
1,256,50,24414.0625,2.457908727272727,2.457908727272727,1200.1363636363635,1200.1363636363635,0.11605018181818183,56.63636363636374
2,256,50,24414.0625,0.0,0.0,0.0,0.0,0.0,0.0
3,256,50,24414.0625,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
4,256,50,24414.0625,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,256,50,24414.0625,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
6,256,50,24414.0625,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
7,256,50,24414.0625,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
1,512,50,12207.03125,5.216006181818182,5.216006181818182,1273.4545454545455,1273.4545454545455,0.0795585454545451,19.454545454545496
2,512,50,12207.03125,0.0,0.0,0.0,0.0,0.0,0.0
3,512,50,12207.03125,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
4,512,50,12207.03125,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,512,50,12207.03125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
6,512,50,12207.03125,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
7,512,50,12207.03125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
1,1024,50,6103.515625,12.629952363636363,12.629952363636363,1541.7727272727273,1541.7727272727273,0.13429599999999908,16.454545454545496
2,1024,50,6103.515625,0.0,0.0,0.0,0.0,0.0,0.0
3,1024,50,6103.515625,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,0.0004967272727272727,0.18181818181818182
4,1024,50,6103.515625,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,1024,50,6103.515625,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
6,1024,50,6103.515625,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
7,1024,50,6103.515625,0.0,0.0,0.0,0.0,0.0,0.0
1,1280,50,4882.8125,16.74112618181818,16.74112618181818,1634.909090909091,1634.909090909091,0.02724145454545379,2.727272727272748
2,1280,50,4882.8125,0.0,0.0,0.0,0.0,0.0,0.0
3,1280,50,4882.8125,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
4,1280,50,4882.8125,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,1280,50,4882.8125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
6,1280,50,4882.8125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
7,1280,50,4882.8125,0.0,0.0,0.0,0.0,0.0,0.0
1,1518,50,4117.259552042161,19.657394545454544,19.657394545454544,1618.7272727272727,1618.7272727272727,0.04771709090908871,4.0
2,1518,50,4117.259552042161,0.0,0.0,0.0,0.0,0.0,0.0
3,1518,50,4117.259552042161,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
