cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,100,195312.5,0.028049818181818183,0.028049818181818183,43.68181818181818,43.68181818181818,0.0002450909090909101,0.09090909090909349
2,64,100,195312.5,0.0,0.0,0.0,0.0,0.0,0.0
3,64,100,195312.5,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
4,64,100,195312.5,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,64,100,195312.5,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
6,64,100,195312.5,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
7,64,100,195312.5,0.0,0.0,0.0,0.0,0.0,0.0
1,128,100,97656.25,1.3957414545454543,1.3957414545454543,1362.9545454545455,1362.9545454545455,0.029730181818181878,29.181818181818244
2,128,100,97656.25,0.0,0.0,0.0,0.0,0.0,0.0
3,128,100,97656.25,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
4,128,100,97656.25,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,128,100,97656.25,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
6,128,100,97656.25,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
7,128,100,97656.25,0.00012254545454545455,0.00012254545454545455,0.045454545454545456,0.045454545454545456,0.0002450909090909091,0.09090909090909091
1,256,100,48828.125,1.783372,1.783372,870.7727272727273,870.7727272727273,0.3402130909090908,166.09090909090912
2,256,100,48828.125,0.0,0.0,0.0,0.0,0.0,0.0
3,256,100,48828.125,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
4,256,100,48828.125,0.0001258181818181818,0.0001258181818181818,0.045454545454545456,0.045454545454545456,0.0002516363636363636,0.09090909090909091
5,256,100,48828.125,0.00024836363636363635,0.00024836363636363635,0.09090909090909091,0.09090909090909091,6.5454545454544976e-06,0.0
