cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.5883193054578717,0.017482604292659434,0.03496520858531887,0.5887122416534181,0.22517839003589327,0.011427271426243323,0.022854542852486646,0.22580645161290322,0.02410877528946985,0.0069603013014168024,0.013920602602833605,0.024167437557816834
2,64,0.3493506706554447,0.016297457451436,0.032594914902872,0.3479461926495316,0.002429382645557934,0.004914588996753254,0.009829177993506508,0.0,0.0073055623913538615,0.006576828513626324,0.013153657027252647,0.005509683686479267
3,64,0.34914024756201456,0.012827917354825994,0.02565583470965199,0.3497267759562842,0.001073659617723966,0.0021856157723263232,0.0043712315446526465,0.0,0.00608328125077041,0.004426344943360679,0.008852689886721358,0.00546448087431694
4,64,0.35023236932931423,0.019927053490369915,0.03985410698073983,0.34806629834254144,0.0024264648416420296,0.005631158121051824,0.011262316242103648,0.0,0.004706028278359534,0.006531309505324324,0.013062619010648648,0.0054496317415062955
5,64,0.3481465463566968,0.013884554178489036,0.027769108356978073,0.3452991452991453,0.000762355811339901,0.0018983482291451475,0.003796696458290295,0.0,0.00655058029399723,0.004258584480325076,0.008517168960650152,0.0055248618784530384
6,64,0.35106175899711917,0.0162500181800577,0.0325000363601154,0.3494665625813167,0.0013731635666391435,0.0023788156555962442,0.0047576313111924885,0.0,0.006570606954857807,0.005031639454389538,0.010063278908779076,0.005494505494505495
7,64,0.34960396068565197,0.013398630996366994,0.026797261992733988,0.34806629834254144,0.0015138682030001707,0.0024411435575043185,0.004882287115008637,0.0,0.00806397638677194,0.0048784687076776235,0.009756937415355247,0.00558659217877095
1,128,0.4635226199913911,0.024309367089280744,0.04861873417856149,0.4622626582278481,0.2125806321518166,0.013625065844914512,0.027250131689829024,0.2127016129032258,0.02530763529627075,0.006867489181696695,0.01373497836339339,0.02507861635220126
2,128,0.33214082480204526,0.014397704401286321,0.028795408802572642,0.3296396341089079,0.0010653142879128558,0.0021686985921329917,0.004337397184265983,0.0,0.005808350886313798,0.00448770370351781,0.00897540740703562,0.0055248618784530384
3,128,0.3351331005731446,0.011945202136016447,0.023890404272032893,0.3351648351648352,0.002123952152332739,0.0026630738184290994,0.005326147636858199,0.0,0.005930015098007592,0.0035057749831378967,0.0070115499662757935,0.005494505494505495
4,128,0.3313225251243222,0.014939345056166389,0.029878690112332778,0.32972878185644144,0.0019734032180394817,0.004090992862680318,0.008181985725360635,0.0,0.0056277449509672195,0.006494512743899176,0.012989025487798352,0.005434782608695652
5,128,0.3377156441654884,0.03693941647110222,0.07387883294220444,0.33149171270718236,0.003445007640978961,0.008757953187897417,0.017515906375794834,0.0,0.006882166108495607,0.02050796990719082,0.04101593981438164,0.00546448087431694
6,128,0.3285717664928245,0.013849205973321699,0.027698411946643398,0.3296703296703297,0.0021364412737359378,0.0026787103863703094,0.005357420772740619,0.0,0.0038020808828020513,0.0036234764008644662,0.0072469528017289325,0.0053475935828877
7,128,0.33251864494058786,0.01266618107856767,0.02533236215713534,0.33333333333333337,0.0010601078344738245,0.002157810445690087,0.004315620891380174,0.0,0.005789568047606101,0.003867591029497363,0.007735182058994726,0.005494505494505495
1,256,0.4376568278994932,0.013275379170617916,0.026550758341235832,0.43827160493827155,0.2047955142712915,0.011020383620443787,0.022040767240887573,0.20363663241924754,0.022192145536626597,0.007012313007186614,0.014024626014373228,0.021221532091097308
2,256,0.3555476882758976,0.02421979428376746,0.04843958856753492,0.36170212765957444,0.0021873487302062154,0.004632733702171442,0.009265467404342883,0.0,0.00584631410876529,0.005068087531257936,0.010136175062515872,0.0052493799944888404
3,256,0.35661280383904465,0.022122602044938707,0.044245204089877414,0.3614793360810961,0.0013130785306768346,0.002274730599139831,0.004549461198279662,0.0,0.006285524765978824,0.004621313266459063,0.009242626532918127,0.005291005291005291
4,256,0.3671774695892513,0.025420610282617103,0.050841220565234206,0.3664921465968587,0.0026484419181954286,0.006216047358551128,0.012432094717102255,0.0,0.010266140862294274,0.012285270927525509,0.024570541855051017,0.007872030479605559
5,256,0.3625022731192813,0.010474306953550892,0.020948613907101784,0.3641186299081036,0.002653564321982399,0.005363857448187413,0.010727714896374826,0.0,0.007207414363271692,0.006637554578209707,0.013275109156419414,0.005291005291005291
6,256,0.3366686593645157,0.037115062818793135,0.07423012563758627,0.3527863777089783,0.0014578277224014996,0.002351168223411014,0.004702336446822028,0.0,0.0060227135995592936,0.005072084495529033,0.010144168991058066,0.005235602094240838
7,256,0.36208041688954606,0.013011693117318559,0.026023386234637118,0.3631578947368421,0.001321533183229908,0.0022893508223364185,0.004578701644672837,0.0,0.008057655623047853,0.004560357577903939,0.009120715155807878,0.005347746511095859
1,512,0.43107598585857,0.019586876951934375,0.03917375390386875,0.4341293746414228,0.20372990406570532,0.00962353612651016,0.01924707225302032,0.20474881984076657,0.024740099155915917,0.005300856841331114,0.010601713682662228,0.024096385542168676
2,512,0.30061933841608024,0.03365062339060598,0.06730124678121197,0.31182795698924726,0.0016031302576029985,0.0027139437521009635,0.005427887504201927,0.0,0.006882112220339547,0.006037527785554487,0.012075055571108974,0.005361968834454603
3,512,0.2723317107943574,0.029741094515871765,0.05948218903174353,0.2602040816326531,0.0008548064744683836,0.001911548067265701,0.003823096134531402,0.0,0.005217262086239122,0.003921908031653753,0.007843816063307507,0.005154639175257732
4,512,0.312923585712053,0.02025166042480319,0.04050332084960638,0.31733230926779316,0.0010212327093932086,0.002078800646628488,0.004157601293256976,0.0,0.006879547764709275,0.004458993586167919,0.008917987172335839,0.005319148936170213
5,512,0.3025899695271647,0.05095859865823993,0.10191719731647986,0.31466890431220845,0.0017654040353351154,0.002496846919134808,0.004993693838269616,0.0,0.0077670641406576025,0.006379556616684198,0.012759113233368397,0.005333371259528956
6,512,0.27716008044819246,0.033621336449069644,0.06724267289813929,0.2639593908629442,0.001329958618399668,0.0038931936921054256,0.007786387384210851,0.0,0.006703169854629057,0.007572201625468794,0.015144403250937587,0.0051813471502590676
