cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,100,195312.5,95.92205527272726,95.92985050505051,149877.9090909091,149890.29292929292,0.0452638853983225,70.83704072113866
2,64,100,195312.5,95.89145163636364,95.90033292929293,149830.0909090909,149844.1717171717,0.038518577157412116,60.17131614824304
3,64,100,195312.5,94.74153963636364,94.74591078787878,148033.63636363635,148040.35353535353,0.018425558141214764,28.79004067728486
4,64,100,195312.5,94.75735272727273,94.75017608080809,148058.36363636365,148047.05050505052,0.02596527793758514,40.70536126947728
5,64,100,195312.5,94.76430763636364,94.76414755555555,148068.63636363635,148068.84848484848,0.02237580801931909,34.75248965455603
6,64,100,195312.5,94.77463272727273,94.77282311111111,148085.36363636365,148082.404040404,0.017777252527779598,27.72462131533662
7,64,100,195312.5,94.73752509090909,94.73855191919192,148027.0909090909,148028.88888888888,0.031134954373165637,48.58926466986569
8,64,100,195312.5,94.73390545454545,94.7367663030303,148021.72727272726,148026.1313131313,0.021070031793166178,32.841675589785545
