cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,2243.219259259259,274.295405909678,10.3725911686995,2353.0
1,128,2218.4066666666668,270.7431832731692,10.862771033931267,2338.0
1,256,2207.823703703704,279.4970986949152,10.569295274871138,2338.0
1,512,2310.4992592592594,256.7717266933432,9.709926186470966,2459.0
1,1024,2190.4177777777777,274.61049098318273,10.384506237564665,2338.0
1,1280,2264.300319488818,273.4039350944634,10.738031713027794,2354.0
1,1518,2290.82,265.10047956702505,10.636374204171261,2409.0
