cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,5988775.72361809,176677.0,251106.0,408125.0,1415703.0,10525033.5,19333820.400000002,24256964.34000001,25679571.0
3,64,3501513.328267477,129807.0,341165.2000000002,560855.0,2706036.0,6053836.0,8473343.6,11892260.879999995,13483688.0
5,64,2983156.6067073173,135361.0,357463.2,607593.75,2656715.0,4858049.75,6396605.800000001,10834222.95,11180600.0
7,64,2522239.3913043477,111672.0,284535.7,532648.5,1902700.0,3880844.75,5177459.500000002,8506323.810000002,9830999.0
1,256,6107522.160714285,152010.0,203208.5,395452.75,1041174.0,10556739.5,21125966.0,27722143.800000004,29070944.0
3,256,3356253.325301205,108308.0,372578.2,503620.5,2672251.0,5611410.0,8313956.599999997,10578944.219999999,10789134.0
5,256,2824736.888888889,111555.0,285170.8,533963.5,2550547.0,3936062.25,6434536.100000008,8702936.049999999,9735118.0
7,256,2418868.964705882,108182.0,293939.6,503752.0,1710737.0,3944519.0,5088627.2,6412524.999999995,7366723.0
1,512,6875846.833333333,360319.0,391348.0,553143.0,2409929.0,10079377.25,20390306.099999998,22529619.09,22721213.0
3,512,3673011.2972972975,120247.0,212166.8,457575.0,2715504.0,5206979.0,8979692.399999999,13868259.16,14237977.0
5,512,2743228.621621622,136376.0,344469.2,543037.0,2583017.0,4009204.0,6148706.4,7525556.68,7618018.0
7,512,2544086.56097561,121287.0,368857.0,618029.0,1855815.0,3984491.0,5200618.0,6959856.000000002,7309162.0
1,1518,4571045.65,223627.0,237623.0,480233.5,759041.0,5424550.25,13897629.600000007,21790593.24,22418962.0
3,1518,3378914.3333333335,181404.0,402514.4,651878.5,1588934.0,5695943.0,8600226.2,9531541.939999998,9819721.0
5,1518,2655090.066666667,184110.0,384628.70000000007,691520.0,1850846.0,3821665.75,6212939.2,9531235.700000001,9929774.0
7,1518,2283148.34375,174772.0,413952.2,674126.0,1883512.5,3459963.75,5048519.900000003,7025127.840000002,7404238.0
