cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,10,19531.25,7.666909090909091,7.666909090909091,11979.545454545456,11979.545454545456,0.08413090909090926,131.45454545454595
3,64,10,19531.25,8.76784109090909,8.76784109090909,13699.454545454546,13699.454545454546,0.08342618181818295,130.36363636363603
5,64,10,19531.25,9.559773454545454,9.559773454545454,14937.0,14937.0,0.001558545454544813,2.727272727272066
7,64,10,19531.25,9.555264363636365,9.555264363636365,14929.954545454546,14929.954545454546,0.002198545454545453,3.727272727272066
1,256,10,4882.8125,8.773352727272728,8.773352727272728,4283.863636363636,4283.863636363636,0.015080727272728467,7.363636363636942
3,256,10,4882.8125,9.364416363636366,9.364416363636366,4572.454545454546,4572.454545454546,0.0030378181818182526,1.4545454545450411
5,256,10,4882.8125,9.365812727272727,9.365812727272727,4573.136363636364,4573.136363636364,0.000245090909093193,0.09090909090900823
7,256,10,4882.8125,9.365812727272727,9.365812727272727,4573.136363636364,4573.136363636364,0.000245090909093193,0.09090909090900823
1,512,10,2441.40625,9.656818181818181,9.656818181818181,2357.6363636363635,2357.6363636363635,0.03264727272727441,8.0
3,512,10,2441.40625,9.68883818181818,9.68883818181818,2365.4545454545455,2365.4545454545455,0.0035963636363636198,0.9090909090909918
5,512,10,2441.40625,9.694237454545455,9.694237454545455,2366.772727272727,2366.772727272727,0.01018109090909114,2.454545454545496
7,512,10,2441.40625,9.699450545454546,9.699450545454546,2368.0454545454545,2368.0454545454545,0.0002450909090914166,0.09090909090900823
1,1518,10,823.4519104084321,9.760037818181818,9.760037818181818,803.7272727272727,803.7272727272727,0.04772363636363686,4.0
3,1518,10,823.4519104084321,9.824066545454546,9.824066545454546,809.0,809.0,0.05213309090909135,4.36363636363626
5,1518,10,823.4519104084321,9.801864,9.801864,807.1363636363636,807.1363636363636,0.0055200000000006355,0.4545454545454959
7,1518,10,823.4519104084321,9.860928,9.860928,812.0,812.0,0.03753599999999935,3.0909090909090082
