cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,23931487.216101255,93897.0,187177.0,248821.0,417540.0,531164.0,628024.3999999999,603060216.68,4135595461.0
3,64,35441279.47094983,83432.0,165799.0,217182.0,368543.5,1662423.75,25788849.0,956530985.349999,2495808383.0
5,64,4587659.916969515,70655.0,208706.80000000002,459675.0,2798018.0,5802673.0,9302691.4,26508402.679999925,278428934.0
7,64,2685555.1047179853,74538.0,274832.2,594470.0,2533577.5,3871089.75,5177103.800000002,9500595.720000003,141345221.0
1,256,49820851.77641791,104470.0,174181.50000000003,312969.25,436701.0,610670.25,704910.2999999999,621089654.1899993,866583827.0
3,256,3571910.471651348,92147.0,163686.2,416889.0,2600829.0,6031360.0,8419924.600000001,12074629.400000002,111342278.0
5,256,2856162.1624613544,83028.0,150788.6,410441.0,2522802.0,4786208.0,6121277.8,9551756.58,79482458.0
7,256,2434268.6313506817,87809.0,159178.7,410177.5,1695753.0,3776370.5,5018482.0,8279496.620000001,47717465.0
1,512,7026289.123767101,135090.0,202469.8,413775.5,716977.0,10430875.5,20250412.000000004,28699244.359999992,290256387.0
3,512,3640392.6724406383,105997.0,197952.7,445731.75,2686108.5,6113314.0,8509230.5,12278451.530000005,61639374.0
5,512,2857048.113008442,106825.0,196383.1,447122.25,2595818.0,4635174.5,6193534.500000001,9640932.730000002,36374043.0
7,512,2503408.6360228844,99882.0,198501.6,443892.0,1784545.0,3873875.0,5133803.8,8530915.2,32725607.0
1,1518,5501129.412356322,205704.0,343552.2,496821.5,845666.5,6476831.25,19397330.0,27541204.5,57222682.0
3,1518,3279930.3784042043,156386.0,375556.80000000005,649277.0,1670892.0,5201572.0,8508395.4,13163269.28,22851602.0
5,1518,2556346.256725946,157034.0,374404.80000000005,668369.0,1741627.0,3941159.0,6163420.4,9596784.28,16470553.0
7,1518,2382463.433077579,149544.0,378520.0,678137.25,1824528.5,3799705.25,5144993.0,8353768.350000001,13215704.0
