cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.004880357908413174,0.006148767023015381,0.012297534046030761,0.005031454501727817,0.00222904245157328,0.005296716418618248,0.010593432837236495,0.002496882793017456,0.0026513154568398862,0.0018573180935250678,0.0037146361870501357,0.0025188916876574307
3,64,0.008227617271518507,0.0021612711811836425,0.004322542362367285,0.007672634271099765,0.0028379253329887427,0.0011686609476006212,0.0023373218952012424,0.0025575447570332483,0.005389691938529769,0.0019643016601760244,0.003928603320352049,0.005115089514066497
5,64,0.01737975503867275,0.005308576734556395,0.01061715346911279,0.018087855297157618,0.00552870170634911,0.0025001414338109633,0.0050002828676219266,0.005201569264069264,0.011779276128763482,0.0037219753695436103,0.007443950739087221,0.01163506855184233
7,64,0.05160552544111256,0.011071181920421556,0.022142363840843112,0.051150895140664954,0.013514743644872047,0.004630162374828613,0.009260324749657226,0.01273903955755774,0.03660189393871566,0.00819754130311614,0.01639508260623228,0.03598971722365039
1,256,0.0052364617621938675,0.0017066932195068073,0.0034133864390136145,0.005025125628140725,0.0018847816589119325,0.0012381925860365378,0.0024763851720730756,0.002512562814070352,0.0032122682011088417,0.0012693682765147975,0.002538736553029595,0.0025188916876574307
3,256,0.008917543888334902,0.0035918514706953157,0.007183702941390631,0.007672634271099765,0.0029012257867405485,0.001907585515440696,0.003815171030881392,0.0025575447570332483,0.006016318101594361,0.002740774858685408,0.005481549717370816,0.005128205128205128
5,256,0.019110309953925545,0.006910576148333542,0.013821152296667085,0.01813471502590669,0.0067976819658607975,0.0031118036601555025,0.006223607320311005,0.005221967713787086,0.012241035777297267,0.004432924769875166,0.008865849539750332,0.012919896640826873
7,256,0.06388235149348853,0.0114204717058518,0.0228409434117036,0.0653266331658291,0.01629914023477447,0.00386791573264099,0.00773583146528198,0.015306222057359285,0.04716380944662203,0.010212784901443749,0.020425569802887497,0.04773869346733668
1,512,0.005446183874062828,0.0013834509695914974,0.002766901939182995,0.005037783375314908,0.001885657137603488,0.0010886923987831862,0.0021773847975663724,0.002512562814070352,0.0035605267364593168,0.0012349817929374956,0.0024699635858749912,0.0025188916876574307
3,512,0.008981240612111783,0.0047083464993704196,0.009416692998740839,0.0089253756597229,0.0031113074264608903,0.0020790715801579348,0.0041581431603158695,0.0025575447570332483,0.0058699331856509,0.00319968569692662,0.00639937139385324,0.005121647321135812
5,512,0.01751664734088428,0.00912301511870779,0.01824603023741558,0.018087855297157618,0.005793086944488416,0.003186605602097346,0.006373211204194692,0.005194805194805195,0.01172356039639586,0.006537969659618786,0.013075939319237572,0.011654753515218632
7,512,0.06213865627270723,0.013233117644680879,0.026466235289361758,0.06075949367088607,0.014761593645172044,0.004583839153446517,0.009167678306893034,0.015094363505183346,0.04709449478733013,0.010411552346853049,0.020823104693706098,0.04539787545321544
1,1518,0.0030744376494709932,0.002058329400221026,0.004116658800442052,0.002525252525252486,0.0009776378174752342,0.0012255376524991943,0.0024510753049983886,0.0,0.002096799831995764,0.0013885225150605002,0.0027770450301210004,0.002515727250863891
3,1518,0.008066663768472392,0.004637759458229429,0.009275518916458858,0.007653061224489832,0.0029015873003205646,0.0019070629653446028,0.0038141259306892056,0.0025575447570332483,0.005094033558234237,0.0034787448619392975,0.006957489723878595,0.00510204081632653
5,1518,0.018015162369823003,0.008635843178996272,0.017271686357992543,0.018087855297157618,0.006216190748087165,0.003653588900548295,0.00730717780109659,0.005188076172532131,0.011727008466871126,0.005551895351930036,0.011103790703860071,0.012903247289485602
7,1518,0.06281155097578646,0.01756144505803479,0.03512289011606958,0.06783919597989951,0.01398910215304039,0.006207274291843627,0.012414548583687254,0.014925465492596053,0.04868046086071399,0.012849985086858402,0.025699970173716804,0.050505050505050504
