cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.005930711037262643,0.0022953115324933445,0.004590623064986689,0.005037783375314908,0.0021627282021124492,0.001687669935145393,0.003375339870290786,0.002512562814070352,0.0037679828351501695,0.0013846104525454565,0.002769220905090913,0.005012531328320802
3,64,0.008281753405263857,0.004232141506255894,0.008464283012511788,0.007672634271099765,0.0026895439994092064,0.0019807354694180834,0.003961470938836167,0.0025575447570332483,0.005592209405854656,0.0032086039287662397,0.006417207857532479,0.005115089514066497
5,64,0.019972085308631763,0.012560731358252803,0.025121462716505606,0.014265527218895124,0.006897092332942909,0.004822559442253221,0.009645118884506441,0.005194805194805195,0.013074992975688848,0.008659287931417346,0.017318575862834692,0.007843150656842508
7,64,0.06322232200153367,0.011651939785683128,0.023303879571366256,0.0653266331658291,0.014624030960522965,0.004113451899786827,0.008226903799573655,0.014943983325268917,0.048459747646870305,0.010023677235699724,0.020047354471399447,0.05031454501727783
1,256,0.006207255557092058,0.0017157280897883264,0.003431456179576653,0.007518796992481258,0.00216255151224601,0.0008685122919722583,0.0017370245839445166,0.002512562814070352,0.003975259600401582,0.0013672156117800398,0.0027344312235600796,0.005012531328320802
3,256,0.008412819652479978,0.005240419606766651,0.010480839213533303,0.007653061224489832,0.0028982031732536287,0.0023257580623264537,0.004651516124652907,0.0025575447570332483,0.005444292991181342,0.003621680162710315,0.00724336032542063,0.005115089514066497
5,256,0.024768190376438137,0.016993792288827803,0.033987584577655605,0.020618556701030966,0.008655654300757694,0.006220443177378447,0.012440886354756894,0.00766284774779477,0.015970982003106655,0.011201303773452099,0.022402607546904197,0.01288659793814433
7,256,0.062315340476065545,0.013154598188666414,0.026309196377332828,0.06313131313131315,0.014898797810171107,0.004518514637387677,0.009037029274775354,0.015209149906830303,0.047275863230521166,0.010766547190433297,0.021533094380866594,0.04785894206549118
1,512,0.00683085094288724,0.0017262004756563084,0.003452400951312617,0.007518796992481258,0.0024396269762788983,0.0011023737450688677,0.0022047474901377355,0.002512562814070352,0.004251812064435241,0.00129344464796958,0.00258688929593916,0.005012531328320802
3,512,0.006658615359951436,0.004277012732799973,0.008554025465599946,0.00512820512820511,0.0021949493916982475,0.0019079490714558793,0.0038158981429117587,0.0025542825825982567,0.0044636659682531984,0.002950532256147025,0.00590106451229405,0.005089058524173028
5,512,0.020290069522871396,0.01510626369284494,0.03021252738568988,0.015544041450777257,0.006032295245148608,0.003910663929399183,0.007821327858798365,0.005194805194805195,0.01411402814566527,0.012203699940590802,0.024407399881181603,0.0103359173126615
7,512,0.05981561291641714,0.013577466559764299,0.027154933119528598,0.060673963354601124,0.013304564764486743,0.005100225207315454,0.010200450414630908,0.012610841825375621,0.046441078938384374,0.011017283584320418,0.022034567168640835,0.04517002518891687
1,1518,0.004118707913301069,0.002300503186897074,0.004601006373794148,0.005025125628140725,0.0014663710249527718,0.0012393174250605987,0.0024786348501211974,0.0025094142391153765,0.002652336888348301,0.0017686755481782649,0.0035373510963565297,0.0025188916876574307
3,1518,0.00939263175638775,0.0054757328736333875,0.010951465747266775,0.010204081632653073,0.00324730071077764,0.002356020711778889,0.004712041423557778,0.0025575447570332483,0.006145331045610115,0.0035392619650934866,0.007078523930186973,0.006371209163087336
5,1518,0.02566807831845036,0.018903154869965657,0.037806309739931314,0.019376635863468827,0.00869601180820634,0.006655537772295331,0.013311075544590663,0.007712082262210797,0.016900658341149483,0.01260862309380176,0.02521724618760352,0.012903247289485602
7,1518,0.0652373265827728,0.015879456692495835,0.03175891338499167,0.06783919597989951,0.015674803492186987,0.005495370216015289,0.010990740432030579,0.016233096385768142,0.04956252309058582,0.013317101493379661,0.026634202986759323,0.048864528693030124
