cores,pkt_sz,target_rate,target_pps,rate_median,rate_mean,pps_median,pps_mean,rate_95ci,pps_95ci
1,64,10,19531.25,0.5454836363636364,0.5454836363636364,852.3181818181818,852.3181818181818,0.0023854545454545795,3.7272727272726343
3,64,10,19531.25,1.6151625454545453,1.6151625454545453,2523.5454545454545,2523.5454545454545,0.008332363636363693,12.727272727272975
5,64,10,19531.25,2.7138679999999997,2.7138679999999997,4240.272727272727,4240.272727272727,0.05394690909090949,84.0
7,64,10,19531.25,3.7757152727272727,3.7757152727272727,5899.409090909091,5899.409090909091,0.013277818181817835,20.45454545454595
1,256,10,4882.8125,1.7412654545454544,1.7412654545454544,850.2272727272727,850.2272727272727,0.004282181818181741,2.090909090909122
3,256,10,4882.8125,5.227456363636364,5.227456363636364,2552.4545454545455,2552.4545454545455,0.03208218181818179,15.636363636363967
5,256,10,4882.8125,8.675078181818181,8.675078181818181,4235.863636363636,4235.863636363636,0.08924000000000021,43.54545454545496
7,256,10,4882.8125,9.313402545454545,9.313402545454545,4547.545454545454,4547.545454545454,0.027986181818182132,13.636363636363058
1,512,10,2441.40625,3.4561552727272726,3.4561552727272726,843.8181818181819,843.8181818181819,6.545454545481277e-06,0.0
3,512,10,2441.40625,9.637638181818183,9.637638181818183,2352.954545454545,2352.954545454545,0.01811854545454672,4.454545454545496
5,512,10,2441.40625,9.699450545454546,9.699450545454546,2368.0454545454545,2368.0454545454545,0.0002450909090914166,0.09090909090900823
7,512,10,2441.40625,9.699328,9.699328,2368.0,2368.0,0.0,0.0
1,1518,10,823.4519104084321,9.959984363636364,9.959984363636364,820.2272727272727,820.2272727272727,0.016553454545455537,1.363636363636374
3,1518,10,823.4519104084321,9.962496,9.962496,820.3636363636364,820.3636363636364,0.0,0.0
5,1518,10,823.4519104084321,10.033274545454546,10.033274545454546,826.2272727272727,826.2272727272727,0.000245090909093193,0.09090909090912191
7,1518,10,823.4519104084321,10.033152,10.033152,826.1818181818181,826.1818181818181,0.0,0.0
