cores,pkt_sz,total_mean,total_stdev,total_95ci,total_median,user_mean,user_stdev,user_95ci,user_median,system_mean,system_stdev,system_95ci,system_median
1,64,0.006237141691238645,0.0023962962524345524,0.004792592504869105,0.005235602094240788,0.0013052981121885077,0.001442419817154036,0.002884839634308072,0.0,0.0018127990702282214,0.0013500829351317447,0.0027001658702634893,0.0026109660574412533
3,64,0.01156611270628979,0.0032279583483024775,0.006455916696604955,0.013123359580052507,0.002779550437091388,0.001509491632918073,0.003018983265836146,0.002638522427440633,0.004907410112875288,0.0016661860664861018,0.0033323721329722037,0.005249343832020997
5,64,0.014778113794779748,0.002817302532345467,0.005634605064690934,0.01591511936339518,0.004210836662579503,0.0013059155132994862,0.0026118310265989724,0.005298022539401849,0.007981750634843103,0.0021717361534995968,0.0043434723069991936,0.007968141542976466
7,64,0.06764454276325178,0.004664285887945238,0.009328571775890476,0.06835443037974687,0.006572081834536834,0.0016203198913090353,0.0032406397826180706,0.007594936708860759,0.01187276285970592,0.0019665932518832412,0.0039331865037664825,0.012658227848101266
1,256,0.00558384719078297,0.0018633454235118044,0.0037266908470236088,0.0051679586563307955,0.0014314808876023054,0.0012803610753380759,0.0025607221506761518,0.002570694087403599,0.0034368094254925647,0.0012107979332372858,0.0024215958664745717,0.002583979328165375
3,256,0.011928716244708731,0.0026732549091020405,0.005346509818204081,0.012987012987012991,0.004047761194141649,0.0017775459636976858,0.0035550919273953717,0.005188076172532131,0.0074469253104831505,0.00212823713755696,0.00425647427511392,0.007792207792207792
5,256,0.020470997050180816,0.002851746405524444,0.005703492811048888,0.02099737532808399,0.007385057919569139,0.0017264490356515524,0.0034528980713031047,0.007874015748031496,0.012282409023337828,0.0024513062600856044,0.004902612520171209,0.01186365155397126
7,256,0.05510177078144434,0.0052689929667678916,0.010537985933535783,0.0546875,0.009458248902148834,0.002111091300196848,0.004222182600393696,0.009084407742492629,0.018486751787940306,0.0030740839074848664,0.006148167814969733,0.01818181818181818
1,512,0.004811400074481266,0.002453133289173454,0.004906266578346908,0.005102040816326481,0.0018391626314656617,0.0016563461557177522,0.0033126923114355044,0.002544529262086514,0.0027600111906514535,0.0015132366530740003,0.0030264733061480006,0.002551020408163265
3,512,0.011307607800435795,0.0023466414577688324,0.004693282915537665,0.01033591731266148,0.0038641693715843147,0.0015423825139848366,0.003084765027969673,0.0025873264516474543,0.006800762075590237,0.0013725040729311736,0.002745008145862347,0.007712082262210797
5,512,0.01833107119509923,0.0036429053663032743,0.0072858107326065485,0.018276762402088753,0.006375096667809943,0.0024761992316914266,0.004952398463382853,0.006510682278704799,0.011160808871267587,0.0022388861507499727,0.004477772301499945,0.010471204188481676
7,512,0.041274568255210226,0.003969156878351613,0.007938313756703227,0.04155844155844157,0.009306989169593159,0.002669519476654068,0.005339038953308136,0.00908134074593836,0.015078330952357357,0.003360783729795052,0.006721567459590104,0.015584415584415584
1,1518,0.0052052046244813865,0.0018742446271218028,0.0037484892542436056,0.005063291139240533,0.001758448673556267,0.0011664286718503947,0.0023328573437007894,0.002531645569620253,0.0030954918837545467,0.0012070936219435765,0.002414187243887153,0.0025380710659898475
3,1518,0.010901555906940816,0.002343481447079909,0.004686962894159818,0.010282776349614386,0.003919247402371551,0.0016510516014401947,0.0033021032028803894,0.0038396802019776983,0.006199375465935544,0.0017417870321415666,0.003483574064283133,0.005154639175257732
5,1518,0.02010471273093152,0.003614090062426557,0.007228180124853114,0.01947727763385143,0.0067722920882934325,0.002123058434089088,0.004246116868178176,0.007751937984496124,0.01167613307548074,0.0024613154627243015,0.004922630925448603,0.01166828165374677
7,1518,0.03909889015227194,0.003690282022104542,0.007380564044209084,0.038961038961038974,0.009593641508371852,0.0020886029886483274,0.004177205977296655,0.010362694300518135,0.01558124273416189,0.0027042644131476485,0.005408528826295297,0.015604707792207791
