cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1865.7733333333333,266.97038903635405,21.60875776070668,1721.5
2,64,1852.8866666666668,192.4731509125941,15.578902621083671,1767.0
3,64,1808.3266666666666,219.4084014394668,17.759059401616696,1735.0
4,64,1792.08,199.07055767574803,16.112901036070525,1659.0
5,64,1831.54,201.95579153204133,16.34643374997438,1752.0
6,64,nan,nan,-999.0,nan
7,64,nan,nan,-999.0,nan
1,128,1896.04,271.54220985573005,21.978803925630928,1759.5
2,128,1791.2733333333333,180.29493972069457,14.593190248433075,1675.0
3,128,1780.7266666666667,180.11210940843358,14.578391843474265,1700.0
4,128,1773.6866666666667,182.3627204837168,14.760557774740619,1669.0
5,128,1803.2333333333333,190.32261791203086,15.404837074588727,1739.5
6,128,nan,nan,-999.0,nan
7,128,nan,nan,-999.0,nan
1,256,1867.2133333333334,246.207056131397,19.928160026000455,1732.0
2,256,1797.1133333333332,176.93590314637171,14.321307632889443,1701.0
3,256,1796.2666666666667,179.59594155275954,14.536612879906897,1732.0
4,256,1761.3666666666666,170.770310326148,13.822260520645045,1654.0
5,256,1790.3133333333333,166.05361128931293,13.440487818117845,1703.0
6,256,nan,nan,-999.0,nan
7,256,nan,nan,-999.0,nan
1,512,1896.0733333333333,283.4801367919021,22.945067533590986,1721.0
2,512,1815.8066666666666,181.83529898112621,14.717867933637308,1760.5
3,512,1758.7,169.6430271678346,13.731017485102257,1669.0
4,512,1775.8733333333332,177.33836947736066,14.353883520741874,1659.0
5,512,1786.3333333333333,150.9916406810508,12.22136207369499,1710.0
6,512,nan,nan,-999.0,nan
7,512,nan,nan,-999.0,nan
1,1024,1829.4133333333334,221.9818667268918,17.967357363807423,1721.0
2,1024,1785.76,147.0006657581296,11.89832995522761,1685.0
3,1024,1732.02,115.85211665452356,9.37714603439349,1681.5
4,1024,1748.4866666666667,127.02392093180279,10.281399173661612,1659.0
5,1024,1750.5733333333333,118.32048831692488,9.576937649893466,1679.0
6,1024,nan,nan,-999.0,nan
7,1024,nan,nan,-999.0,nan
1,1280,1834.48,179.83131799921094,14.555664403307333,1777.0
2,1280,1769.4066666666668,122.90739585377096,9.948204943589303,1683.5
3,1280,1742.9866666666667,119.17371000164238,9.64599797065705,1659.0
4,1280,1739.8066666666666,111.61694594559654,9.034348549418496,1661.5
5,1280,1723.1066666666666,104.74598777784071,8.478208704970257,1664.0
6,1280,nan,nan,-999.0,nan
7,1280,nan,nan,-999.0,nan
1,1518,1820.5333333333333,161.88657208744098,13.10320494184964,1777.0
2,1518,1731.3333333333333,109.1425774948632,8.834071549951886,1661.5
3,1518,1732.8666666666666,102.54804835891427,8.300306051991583,1659.0
4,1518,1734.6733333333334,102.43088705181765,8.290822939227269,1666.5
5,1518,1741.7666666666667,104.03508489393802,8.42066776095362,1664.0
6,1518,nan,nan,-999.0,nan
7,1518,nan,nan,-999.0,nan
