cores,pkt_sz,mwatt_mean,mwatt_stdev,mwatt_95ci,mwatt_median
1,64,1850.7666666666667,215.28518811618744,17.425323820603126,1742.0
2,64,1749.9066666666668,92.52663376323358,7.489166205361698,1739.5
3,64,1696.5466666666666,78.37632182121219,6.343830709177041,1656.5
4,64,1727.3866666666668,97.06882689903878,7.856814286215354,1666.5
5,64,1703.34,84.78756433974657,6.862760868541159,1685.0
6,64,1715.22,90.50929013090314,7.325881093374278,1676.5
7,64,nan,nan,-999.0,nan
1,128,1815.54,173.9525847273714,14.079835890379286,1739.5
2,128,1698.18,69.64328826240185,5.636973265661936,1664.0
3,128,1709.4133333333334,76.71264012896151,6.2091712257469,1659.0
4,128,1692.3333333333333,69.4024655341741,5.617480916655268,1654.0
5,128,1673.8533333333332,51.96503781924493,4.206084121595609,1654.0
6,128,1718.94,83.14054205580652,6.729449808507184,1669.0
7,128,nan,nan,-999.0,nan
1,256,1748.7266666666667,129.06349324611082,10.44648348969531,1700.0
2,256,1719.3666666666666,113.87018437189292,9.216727140192916,1660.0
3,256,1673.7466666666667,59.5910716653277,4.823340284909364,1650.5
4,256,1689.76,81.93865022075968,9.489662353236781,1647.0
5,256,1665.6133333333332,70.983546137272,8.220905319568601,1649.0
6,256,1698.5933333333332,63.16424058665543,5.112554912560654,1659.0
7,256,nan,nan,-999.0,nan
1,512,1714.1666666666667,69.61115012856935,5.634371984106451,1716.0
2,512,1707.7,75.48481083414508,6.109789920206026,1664.0
3,512,1677.4333333333334,51.07842553912126,4.134321144218234,1649.0
4,512,1686.46,57.166963653261604,4.627131398195047,1654.0
5,512,1661.2866666666666,47.39442114379661,3.8361354208677767,1649.0
6,512,1682.5733333333333,52.614110485897434,4.258620487420444,1654.0
7,512,nan,nan,-999.0,nan
1,1024,1708.0933333333332,82.47232640238919,9.551469653649747,1684.0
2,1024,1678.5066666666667,37.82164224649985,3.0613084408602163,1659.0
3,1024,1668.2666666666667,39.166765957320955,3.170183633087504,1649.0
4,1024,1674.0933333333332,48.71869547605815,3.9433230507688677,1649.0
5,1024,1683.42,63.593948349404016,5.147335739702726,1654.0
6,1024,1682.94,51.197295501487844,4.143942556656839,1659.0
7,1024,nan,nan,-999.0,nan
1,1280,1750.96,88.78384838096022,7.186222710512766,1708.0
2,1280,1693.0266666666666,61.49156545594055,4.977167494343803,1662.5
3,1280,1663.18,30.695943271600783,2.4845497090019535,1649.0
4,1280,1661.92,32.458079631015345,2.627178177535029,1644.0
5,1280,1698.9733333333334,81.61796752077463,6.606211630599546,1659.0
6,1280,1675.3066666666666,67.11204031733469,7.772529822403158,1649.0
7,1280,nan,nan,-999.0,nan
1,1518,1716.9266666666667,63.462545034234346,5.13669986949742,1690.0
2,1518,1678.0066666666667,59.28872817736006,4.798868405403937,1659.0
3,1518,1671.9533333333334,43.97216341682037,3.559135643911759,1654.0
4,1518,1664.1133333333332,34.365396678765244,2.7815576658612144,1649.0
5,1518,1677.8,36.17605100984167,2.928113210728384,1659.0
6,1518,nan,nan,-999.0,nan
7,1518,nan,nan,-999.0,nan
