cores,pkt_sz,lat_mean,lat_min,lat_10th,lat_25th,lat_median,lat_75th,lat_90th,lat_99th,lat_max
1,64,5878714.595258621,334215.0,1452658.0,3171858.5,5919032.0,8671701.5,10290612.200000001,11249891.24,14103002.0
1,128,5932760.566060342,282087.0,1461177.0,3187265.0,5939487.0,8696147.0,10373024.0,11383073.600000001,12423478.0
1,256,5578754.354309166,419308.0,1378999.5,2849692.0,5369461.0,8190765.25,10201660.0,11413823.35,12950329.0
1,512,5085412.894158762,425876.0,1284295.4000000001,2599751.0,4753694.0,7163510.5,9753448.799999999,11299698.16,12181890.0
1,1024,3763814.748,428527.0,1058445.3,2078837.75,3751024.0,5302748.75,6088854.300000001,10073433.879999999,11339543.0
1,1280,3608826.6145161293,439999.0,1055124.0,2060964.5,3651158.0,5247587.75,5998449.0,6606700.71,6853130.0
1,1518,3596100.009416196,451674.0,1069444.0,2039336.0,3658227.0,5197900.5,5999516.0,6698288.100000005,6824598.0
